Order Id,shipping date (DateOrders),Shipping Mode,Delivery Status,shipping_id
71099,11/8/2017 20:47,Standard Class,Late delivery,27007
69815,10/22/2017 2:57,Standard Class,Late delivery,27008
69743,10/19/2017 1:43,Standard Class,Shipping on time,27009
70671,10/30/2017 14:50,Standard Class,Advance shipping,27010
71098,11/7/2017 20:26,Standard Class,Shipping on time,27011
69903,10/21/2017 9:47,Standard Class,Shipping on time,27012
70597,10/30/2017 12:55,Standard Class,Advance shipping,27013
70970,11/7/2017 23:36,Standard Class,Late delivery,27014
69885,10/23/2017 3:28,Standard Class,Late delivery,27015
69813,10/20/2017 2:15,Standard Class,Shipping on time,27016
62475,7/6/2017 23:25,Standard Class,Late delivery,27017
64199,7/31/2017 3:25,Standard Class,Late delivery,27018
68380,10/1/2017 4:12,Standard Class,Late delivery,27019
68304,9/29/2017 1:35,Standard Class,Late delivery,27020
19933,10/22/2015 23:04,Standard Class,Shipping on time,27021
64104,7/29/2017 18:08,Standard Class,Late delivery,27022
66708,9/4/2017 18:26,Standard Class,Shipping on time,27023
63967,7/25/2017 18:08,Standard Class,Advance shipping,27024
68468,9/30/2017 11:02,Standard Class,Shipping on time,27025
16771,9/4/2015 19:16,Standard Class,Advance shipping,27026
66644,9/4/2017 20:00,Standard Class,Late delivery,27027
16509,9/3/2015 23:29,Standard Class,Late delivery,27028
18305,10/1/2015 4:42,Standard Class,Late delivery,27029
17390,9/17/2015 20:08,Standard Class,Late delivery,27030
15909,8/26/2015 5:16,Standard Class,Late delivery,27031
19700,10/21/2015 13:26,Standard Class,Late delivery,27032
68009,9/24/2017 18:13,Standard Class,Late delivery,27033
71290,11/12/2017 15:42,Standard Class,Late delivery,27034
12248,7/2/2015 18:40,Standard Class,Shipping on time,27035
10660,6/11/2015 14:19,Standard Class,Late delivery,27036
64577,8/3/2017 15:50,Standard Class,Advance shipping,27037
66282,8/28/2017 13:11,Standard Class,Advance shipping,27038
70163,10/25/2017 4:52,Standard Class,Shipping on time,27039
70036,10/21/2017 8:22,Standard Class,Advance shipping,27040
46220,11/11/2016 16:34,Standard Class,Late delivery,27041
70108,10/24/2017 9:36,Standard Class,Shipping on time,27042
17482,9/16/2015 4:22,Standard Class,Advance shipping,27043
62122,6/28/2017 19:45,Standard Class,Advance shipping,27044
20241,10/25/2015 10:58,Standard Class,Advance shipping,27045
10726,6/8/2015 13:26,Standard Class,Advance shipping,27046
69206,10/9/2017 5:35,Standard Class,Advance shipping,27047
70413,10/28/2017 20:27,Standard Class,Shipping on time,27048
70017,10/22/2017 1:43,Standard Class,Advance shipping,27049
66377,8/29/2017 22:28,Standard Class,Advance shipping,27050
18575,10/5/2015 3:17,Standard Class,Late delivery,27051
70070,10/25/2017 20:17,Standard Class,Late delivery,27052
68598,10/2/2017 8:35,Standard Class,Shipping on time,27053
13742,7/23/2015 14:05,Standard Class,Advance shipping,27054
67723,9/19/2017 14:01,Standard Class,Shipping on time,27055
70429,10/30/2017 2:03,Standard Class,Late delivery,27056
11702,6/23/2015 19:22,Standard Class,Advance shipping,27057
62740,7/10/2017 20:15,Standard Class,Late delivery,27058
14336,7/31/2015 6:11,Standard Class,Advance shipping,27059
12931,7/10/2015 17:57,Standard Class,Advance shipping,27060
71356,11/9/2017 14:50,Standard Class,Advance shipping,27061
14462,8/3/2015 2:19,Standard Class,Advance shipping,27062
70122,10/23/2017 14:30,Standard Class,Advance shipping,27063
17196,9/11/2015 0:10,Standard Class,Advance shipping,27064
71194,11/10/2017 6:04,Standard Class,Late delivery,27065
66692,9/3/2017 12:49,Standard Class,Advance shipping,27066
14589,8/6/2015 22:49,Standard Class,Late delivery,27067
12039,6/30/2015 17:26,Standard Class,Late delivery,27068
62736,7/6/2017 18:51,Standard Class,Advance shipping,27069
69220,10/13/2017 10:29,Standard Class,Late delivery,27070
17195,9/14/2015 23:49,Standard Class,Late delivery,27071
71319,11/12/2017 1:52,Standard Class,Late delivery,27072
71228,11/9/2017 17:59,Standard Class,Shipping on time,27073
70120,10/26/2017 13:48,Standard Class,Late delivery,27074
71354,11/12/2017 14:08,Standard Class,Late delivery,27075
16526,9/1/2015 5:26,Standard Class,Advance shipping,27076
11030,6/16/2015 23:57,Standard Class,Late delivery,27077
64957,8/9/2017 4:58,Standard Class,Advance shipping,27078
70407,10/27/2017 18:21,Standard Class,Advance shipping,27079
70173,10/25/2017 8:22,Standard Class,Shipping on time,27080
71155,11/10/2017 16:24,Standard Class,Late delivery,27081
63201,7/13/2017 13:46,Standard Class,Advance shipping,27082
12086,6/28/2015 9:54,Standard Class,Advance shipping,27083
18489,10/2/2015 21:10,Standard Class,Late delivery,27084
70244,10/27/2017 9:15,Standard Class,Late delivery,27085
70010,10/24/2017 23:16,Standard Class,Late delivery,27086
71226,11/7/2017 17:17,Standard Class,Advance shipping,27087
70406,10/26/2017 18:00,Standard Class,Advance shipping,27088
11747,6/24/2015 11:08,Standard Class,Advance shipping,27089
16626,9/2/2015 16:28,Standard Class,Advance shipping,27090
70135,10/26/2017 19:03,Standard Class,Late delivery,27091
12770,7/12/2015 9:32,Standard Class,Late delivery,27092
18774,10/7/2015 1:01,Standard Class,Late delivery,27093
18693,10/4/2015 20:38,Standard Class,Shipping on time,27094
62044,6/29/2017 16:25,Standard Class,Late delivery,27095
68062,9/23/2017 12:47,Standard Class,Advance shipping,27096
13656,7/21/2015 7:57,Standard Class,Advance shipping,27097
49547,12/27/2016 6:10,Standard Class,Advance shipping,27098
64627,8/4/2017 9:21,Standard Class,Advance shipping,27099
13384,7/20/2015 8:39,Standard Class,Late delivery,27100
16138,8/28/2015 13:30,Standard Class,Shipping on time,27101
14521,8/2/2015 23:00,Standard Class,Advance shipping,27102
14484,8/5/2015 10:02,Standard Class,Late delivery,27103
14406,8/1/2015 6:42,Second Class,Shipping on time,27104
14214,8/1/2015 11:26,Standard Class,Late delivery,27105
14106,7/27/2015 21:36,Standard Class,Shipping canceled,27106
13871,7/24/2015 11:16,Standard Class,Advance shipping,27107
13813,7/25/2015 14:57,Standard Class,Shipping on time,27108
13745,7/26/2015 15:08,Standard Class,Late delivery,27109
13699,7/24/2015 23:01,Standard Class,Late delivery,27110
13523,7/21/2015 9:21,Second Class,Late delivery,27111
13309,7/19/2015 6:23,Standard Class,Late delivery,27112
13260,7/19/2015 13:13,Second Class,Late delivery,27113
12769,7/11/2015 9:11,Standard Class,Late delivery,27114
11721,6/23/2015 2:02,Second Class,Shipping on time,27115
11436,6/18/2015 22:11,Standard Class,Advance shipping,27116
10600,6/10/2015 17:18,Standard Class,Late delivery,27117
10092,5/31/2015 7:19,Standard Class,Advance shipping,27118
9650,5/27/2015 20:28,Standard Class,Late delivery,27119
9636,5/23/2015 15:34,Standard Class,Advance shipping,27120
9363,5/21/2015 15:55,Standard Class,Shipping on time,27121
9205,5/17/2015 8:34,First Class,Late delivery,27122
9167,5/16/2015 19:15,First Class,Late delivery,27123
9038,5/16/2015 22:03,Standard Class,Shipping on time,27124
8679,5/12/2015 16:17,Standard Class,Late delivery,27125
8274,5/6/2015 18:24,Standard Class,Late delivery,27126
8193,5/2/2015 14:01,First Class,Late delivery,27127
8070,5/4/2015 18:55,Standard Class,Late delivery,27128
7919,5/1/2015 14:01,Standard Class,Late delivery,27129
7547,4/23/2015 3:42,First Class,Late delivery,27130
6944,4/14/2015 8:26,First Class,Late delivery,27131
6628,4/11/2015 17:44,Second Class,Late delivery,27132
6595,4/13/2015 6:10,Standard Class,Late delivery,27133
6225,4/7/2015 20:32,Second Class,Late delivery,27134
5974,4/3/2015 4:36,Second Class,Late delivery,27135
5606,3/25/2015 19:40,Second Class,Shipping on time,27136
5580,3/29/2015 10:34,Standard Class,Late delivery,27137
5570,3/25/2015 7:04,First Class,Late delivery,27138
4367,3/8/2015 17:36,Standard Class,Advance shipping,27139
4292,3/7/2015 15:19,Second Class,Shipping canceled,27140
4128,3/4/2015 5:52,First Class,Late delivery,27141
4112,3/5/2015 0:15,Standard Class,Advance shipping,27142
4013,3/1/2015 1:34,Same Day,Late delivery,27143
3193,2/20/2015 14:17,Standard Class,Shipping on time,27144
3059,2/19/2015 15:21,Second Class,Late delivery,27145
2680,2/11/2015 2:34,First Class,Shipping canceled,27146
2312,2/6/2015 17:38,Standard Class,Advance shipping,27147
1885,2/3/2015 12:02,Standard Class,Late delivery,27148
501,1/10/2015 7:10,Standard Class,Advance shipping,27149
68679,10/4/2017 12:57,Standard Class,Late delivery,27150
68644,10/4/2017 0:42,Standard Class,Late delivery,27151
68633,10/2/2017 20:50,Standard Class,Shipping on time,27152
68605,10/4/2017 11:02,Second Class,Late delivery,27153
68585,10/4/2017 4:01,Second Class,Late delivery,27154
68490,9/27/2017 6:44,Same Day,Late delivery,27155
68452,9/29/2017 5:26,Standard Class,Advance shipping,27156
68362,9/27/2017 21:54,Second Class,Late delivery,27157
68227,9/25/2017 22:36,Standard Class,Advance shipping,27158
68105,9/27/2017 3:51,Standard Class,Late delivery,27159
68086,9/22/2017 21:12,Standard Class,Advance shipping,27160
68069,9/22/2017 15:15,First Class,Late delivery,27161
67852,9/20/2017 11:13,Second Class,Late delivery,27162
67846,9/19/2017 9:07,Second Class,Shipping on time,27163
67839,9/22/2017 6:40,Standard Class,Late delivery,27164
67757,9/19/2017 1:56,Standard Class,Advance shipping,27165
67713,9/19/2017 10:31,Second Class,Late delivery,27166
67658,9/18/2017 15:15,Standard Class,Shipping on time,27167
67552,9/16/2017 2:07,Second Class,Late delivery,27168
66498,8/30/2017 16:51,First Class,Late delivery,27169
66496,8/30/2017 16:09,Standard Class,Advance shipping,27170
65961,8/22/2017 20:43,Second Class,Shipping on time,27171
65925,8/26/2017 8:06,Standard Class,Late delivery,27172
65698,8/19/2017 0:35,First Class,Late delivery,27173
65665,8/22/2017 13:01,Second Class,Late delivery,27174
65566,8/17/2017 2:20,First Class,Late delivery,27175
65348,8/15/2017 21:57,Standard Class,Shipping on time,27176
65106,8/10/2017 9:10,Second Class,Shipping on time,27177
65042,8/10/2017 10:45,Standard Class,Advance shipping,27178
64996,8/8/2017 18:38,Standard Class,Advance shipping,27179
64713,8/6/2017 15:29,Standard Class,Shipping on time,27180
64674,8/7/2017 1:49,Standard Class,Late delivery,27181
64100,7/30/2017 16:44,Second Class,Late delivery,27182
63896,7/23/2017 17:15,Standard Class,Advance shipping,27183
63550,7/22/2017 16:02,Second Class,Late delivery,27184
63252,7/15/2017 7:38,Standard Class,Advance shipping,27185
63224,7/16/2017 21:49,Standard Class,Late delivery,27186
63206,7/13/2017 15:31,Standard Class,Advance shipping,27187
63060,7/15/2017 12:22,Standard Class,Late delivery,27188
62987,7/11/2017 10:48,Standard Class,Advance shipping,27189
62894,7/9/2017 2:13,First Class,Late delivery,27190
62772,7/7/2017 7:28,First Class,Late delivery,27191
62282,6/30/2017 3:48,First Class,Late delivery,27192
62005,6/26/2017 2:45,First Class,Late delivery,27193
61759,6/22/2017 12:34,First Class,Late delivery,27194
61175,6/13/2017 23:58,First Class,Late delivery,27195
61118,6/15/2017 4:00,Second Class,Late delivery,27196
60381,6/2/2017 9:48,Second Class,Shipping on time,27197
60287,6/2/2017 0:52,Second Class,Late delivery,27198
60138,5/31/2017 20:40,Second Class,Late delivery,27199
60081,5/29/2017 0:42,Standard Class,Advance shipping,27200
60063,5/30/2017 18:23,Second Class,Late delivery,27201
59999,5/30/2017 19:58,Second Class,Late delivery,27202
59826,5/25/2017 7:21,First Class,Late delivery,27203
59803,5/26/2017 23:18,Standard Class,Shipping on time,27204
59415,5/23/2017 7:22,Second Class,Late delivery,27205
58828,5/12/2017 17:43,Standard Class,Shipping on time,27206
58762,5/9/2017 18:35,First Class,Late delivery,27207
58588,5/9/2017 5:38,Second Class,Late delivery,27208
58395,5/4/2017 10:01,First Class,Late delivery,27209
58232,5/3/2017 0:54,Standard Class,Advance shipping,27210
58170,5/5/2017 3:11,Standard Class,Late delivery,27211
58164,5/4/2017 1:05,Standard Class,Late delivery,27212
57861,4/26/2017 14:56,First Class,Late delivery,27213
67361,9/12/2017 7:12,Standard Class,Shipping canceled,27214
67201,9/9/2017 23:09,First Class,Late delivery,27215
67084,9/11/2017 6:09,Standard Class,Late delivery,27216
66770,9/7/2017 16:09,Standard Class,Late delivery,27217
66690,9/6/2017 12:07,Standard Class,Late delivery,27218
66622,9/2/2017 12:18,Second Class,Late delivery,27219
66279,8/30/2017 12:08,Standard Class,Late delivery,27220
65993,8/25/2017 7:56,Second Class,Late delivery,27221
65886,8/21/2017 18:27,Standard Class,Advance shipping,27222
65722,8/20/2017 8:59,Second Class,Late delivery,27223
65604,8/20/2017 15:39,Second Class,Late delivery,27224
65492,8/17/2017 0:24,Standard Class,Advance shipping,27225
65444,8/18/2017 7:35,Standard Class,Late delivery,27226
64558,8/4/2017 9:11,Standard Class,Shipping on time,27227
64516,8/1/2017 18:28,Standard Class,Advance shipping,27228
64311,7/29/2017 18:39,Standard Class,Advance shipping,27229
63796,7/22/2017 6:13,Standard Class,Advance shipping,27230
63582,7/17/2017 15:15,Same Day,Shipping on time,27231
63260,7/18/2017 10:26,Standard Class,Late delivery,27232
63146,7/12/2017 18:30,Standard Class,Advance shipping,27233
62087,6/28/2017 7:29,Standard Class,Advance shipping,27234
62041,6/26/2017 15:22,Second Class,Shipping on time,27235
61527,6/20/2017 3:17,Standard Class,Advance shipping,27236
61392,6/18/2017 4:00,Standard Class,Advance shipping,27237
61358,6/18/2017 16:05,Second Class,Late delivery,27238
61286,6/15/2017 14:51,Standard Class,Advance shipping,27239
60980,6/11/2017 3:39,First Class,Late delivery,27240
60893,6/11/2017 21:10,Second Class,Late delivery,27241
60556,6/4/2017 23:06,Standard Class,Advance shipping,27242
60554,6/7/2017 22:24,Standard Class,Late delivery,27243
60496,6/4/2017 2:05,First Class,Late delivery,27244
60068,5/30/2017 20:08,Standard Class,Shipping on time,27245
59877,5/27/2017 1:13,Standard Class,Advance shipping,27246
59864,5/28/2017 20:40,Standard Class,Late delivery,27247
59656,5/22/2017 19:48,Second Class,Shipping canceled,27248
59612,5/23/2017 4:23,Second Class,Late delivery,27249
59056,5/12/2017 13:35,Same Day,Shipping on time,27250
58978,5/14/2017 22:16,Standard Class,Shipping on time,27251
58899,5/14/2017 18:35,Standard Class,Late delivery,27252
58797,5/11/2017 6:51,Standard Class,Advance shipping,27253
58757,5/9/2017 16:50,First Class,Late delivery,27254
58314,5/6/2017 5:38,Standard Class,Late delivery,27255
57228,4/19/2017 9:10,Standard Class,Shipping on time,27256
56887,4/13/2017 9:41,Standard Class,Advance shipping,27257
56843,4/13/2017 18:17,Standard Class,Shipping on time,27258
56673,4/11/2017 6:43,Standard Class,Shipping on time,27259
56620,4/12/2017 12:09,Standard Class,Late delivery,27260
56583,4/9/2017 23:11,Standard Class,Shipping canceled,27261
56333,4/6/2017 7:36,Standard Class,Shipping on time,27262
56245,4/7/2017 0:46,Standard Class,Late delivery,27263
54958,3/15/2017 5:53,First Class,Late delivery,27264
54817,3/14/2017 4:29,Standard Class,Advance shipping,27265
54726,3/11/2017 20:36,Standard Class,Advance shipping,27266
53065,2/19/2017 14:40,Standard Class,Late delivery,27267
52664,2/12/2017 18:11,Standard Class,Late delivery,27268
52522,2/8/2017 16:26,Standard Class,Advance shipping,27269
52333,2/6/2017 22:13,Second Class,Late delivery,27270
52276,2/4/2017 2:15,Standard Class,Advance shipping,27271
51071,1/17/2017 12:05,Standard Class,Advance shipping,27272
50653,1/13/2017 9:39,Standard Class,Shipping on time,27273
50353,1/9/2017 0:32,Second Class,Late delivery,27274
49891,12/31/2016 6:41,Standard Class,Advance shipping,27275
49844,1/2/2017 14:13,Standard Class,Late delivery,27276
49717,12/29/2016 17:43,Second Class,Late delivery,27277
49705,12/28/2016 13:31,First Class,Late delivery,27278
49538,12/28/2016 3:01,Standard Class,Shipping on time,27279
49459,12/24/2016 23:20,First Class,Late delivery,27280
49121,12/20/2016 0:55,Standard Class,Advance shipping,27281
48341,12/8/2016 15:39,Standard Class,Advance shipping,27282
48225,12/10/2016 23:00,Standard Class,Late delivery,27283
47594,11/30/2016 17:56,Second Class,Late delivery,27284
47188,11/23/2016 19:42,Standard Class,Shipping on time,27285
45948,11/5/2016 17:16,Second Class,Late delivery,27286
45757,11/1/2016 22:21,Standard Class,Advance shipping,27287
45638,11/1/2016 4:40,Standard Class,Shipping on time,27288
45363,10/28/2016 4:19,Standard Class,Shipping on time,27289
44847,10/19/2016 15:33,Standard Class,Advance shipping,27290
44755,10/21/2016 7:19,Standard Class,Late delivery,27291
44447,10/12/2016 19:24,First Class,Late delivery,27292
44298,10/12/2016 15:12,Standard Class,Shipping on time,27293
44170,10/12/2016 18:22,Standard Class,Shipping canceled,27294
43791,10/3/2016 5:35,Standard Class,Advance shipping,27295
43641,10/1/2016 1:02,Standard Class,Advance shipping,27296
43289,9/28/2016 21:42,Standard Class,Late delivery,27297
42932,9/21/2016 16:38,Standard Class,Advance shipping,27298
42867,9/20/2016 17:52,Standard Class,Advance shipping,27299
42713,9/19/2016 11:54,Standard Class,Shipping on time,27300
42699,9/20/2016 7:00,Standard Class,Late delivery,27301
42403,9/14/2016 23:18,Standard Class,Shipping on time,27302
42002,9/8/2016 2:49,Second Class,Late delivery,27303
40470,8/19/2016 18:05,Second Class,Late delivery,27304
40146,8/11/2016 0:34,Second Class,Shipping on time,27305
39610,8/7/2016 4:47,Standard Class,Late delivery,27306
39496,8/1/2016 12:51,Standard Class,Advance shipping,27307
38901,7/23/2016 20:24,First Class,Late delivery,27308
38800,7/26/2016 9:01,Standard Class,Late delivery,27309
37883,7/10/2016 23:45,Standard Class,Shipping on time,27310
37235,7/3/2016 12:43,Second Class,Late delivery,27311
37033,6/28/2016 13:57,Second Class,Late delivery,27312
36740,6/26/2016 7:18,Standard Class,Late delivery,27313
36731,6/22/2016 4:09,Standard Class,Advance shipping,27314
36571,6/19/2016 20:06,Standard Class,Shipping canceled,27315
